a,H,V
0.350559,0.673184,1.901481
0.354749,0.673184,1.904779
0.358939,0.673184,1.907996
0.363128,0.673184,1.911134
0.367318,0.673184,1.914193
0.371508,0.673184,1.917176
0.375698,0.673184,1.920084
0.379888,0.673184,1.922919
0.384078,0.673184,1.925681
0.388268,0.673184,1.928373
0.392458,0.673184,1.930995
0.396648,0.673184,1.93355
0.400838,0.673184,1.936037
0.405028,0.673184,1.938459
0.409218,0.673184,1.940816
0.413408,0.673184,1.943111
0.417598,0.673184,1.945343
0.421788,0.673184,1.947515
0.425978,0.673184,1.949628
0.430168,0.673184,1.951682
0.434358,0.673184,1.953678
0.438547,0.673184,1.955619
0.442737,0.673184,1.957504
0.446927,0.673184,1.959335
0.451117,0.673184,1.961113
0.455307,0.673184,1.962839
0.459497,0.673184,1.964513
0.463687,0.673184,1.966138
0.467877,0.673184,1.967713
0.472067,0.673184,1.96924
0.476257,0.673184,1.970719
0.480447,0.673184,1.972152
0.484637,0.673184,1.973539
0.488827,0.673184,1.974881
0.493017,0.673184,1.97618
0.497207,0.673184,1.977435
0.501397,0.673184,1.978648
0.505587,0.673184,1.979819
0.509777,0.673184,1.980949
0.513966,0.673184,1.982039
0.518156,0.673184,1.98309
0.522346,0.673184,1.984103
0.526536,0.673184,1.985077
0.530726,0.673184,1.986014
0.534916,0.673184,1.986915
0.539106,0.673184,1.98778
0.543296,0.673184,1.98861
0.547486,0.673184,1.989406
0.551676,0.673184,1.990167
0.555866,0.673184,1.990895
0.560056,0.673184,1.991591
0.564246,0.673184,1.992255
0.568436,0.673184,1.992887
0.572626,0.673184,1.993488
0.576816,0.673184,1.994059
0.581006,0.673184,1.994601
0.585196,0.673184,1.995113
0.589385,0.673184,1.995596
0.593575,0.673184,1.996052
0.597765,0.673184,1.99648
0.601955,0.673184,1.99688
0.606145,0.673184,1.997255
0.610335,0.673184,1.997603
0.614525,0.673184,1.997925
0.618715,0.673184,1.998223
0.622905,0.673184,1.998495
0.627095,0.673184,1.998744
0.631285,0.673184,1.998968
0.635475,0.673184,1.99917
0.639665,0.673184,1.999348
0.643855,0.673184,1.999504
0.648045,0.673184,1.999638
0.652235,0.673184,1.99975
0.656425,0.673184,1.999841
0.660615,0.673184,1.999911
0.664804,0.673184,1.999961
0.668994,0.673184,1.99999
0.673184,0.673184,2.0
0.677374,0.673184,1.99999
0.681564,0.673184,1.999962
0.685754,0.673184,1.999914
0.689944,0.673184,1.999849
0.694134,0.673184,1.999765
0.698324,0.673184,1.999664
0.702514,0.673184,1.999545
0.706704,0.673184,1.99941
0.710894,0.673184,1.999258
0.715084,0.673184,1.999089
0.719274,0.673184,1.998905
0.723464,0.673184,1.998704
0.727654,0.673184,1.998488
0.731844,0.673184,1.998257
0.736034,0.673184,1.998011
0.740223,0.673184,1.997751
0.744413,0.673184,1.997476
0.748603,0.673184,1.997187
0.752793,0.673184,1.996884
0.756983,0.673184,1.996568
0.761173,0.673184,1.996238
0.765363,0.673184,1.995895
0.769553,0.673184,1.99554
0.773743,0.673184,1.995172
0.777933,0.673184,1.994792
0.782123,0.673184,1.994399
0.786313,0.673184,1.993995
0.790503,0.673184,1.993579
0.794693,0.673184,1.993152
0.798883,0.673184,1.992713
0.803073,0.673184,1.992264
0.807263,0.673184,1.991803
0.811453,0.673184,1.991333
0.815642,0.673184,1.990851
0.819832,0.673184,1.99036
0.824022,0.673184,1.989859
0.828212,0.673184,1.989348
0.832402,0.673184,1.988827
0.836592,0.673184,1.988297
0.840782,0.673184,1.987758
0.844972,0.673184,1.987209
0.849162,0.673184,1.986652
0.853352,0.673184,1.986086
0.857542,0.673184,1.985512
0.861732,0.673184,1.984929
0.865922,0.673184,1.984339
0.870112,0.673184,1.98374
0.874302,0.673184,1.983133
0.878492,0.673184,1.982519
0.882682,0.673184,1.981897
0.886872,0.673184,1.981267
0.891061,0.673184,1.980631
0.895251,0.673184,1.979987
0.899441,0.673184,1.979336
0.903631,0.673184,1.978679
0.907821,0.673184,1.978015
0.912011,0.673184,1.977344
0.916201,0.673184,1.976667
0.920391,0.673184,1.975983
0.924581,0.673184,1.975294
0.928771,0.673184,1.974598
0.932961,0.673184,1.973897
0.937151,0.673184,1.97319
0.941341,0.673184,1.972477
0.945531,0.673184,1.971759
0.949721,0.673184,1.971035
0.953911,0.673184,1.970306
0.958101,0.673184,1.969572
0.962291,0.673184,1.968832
0.96648,0.673184,1.968088
0.97067,0.673184,1.967339
0.97486,0.673184,1.966585
0.97905,0.673184,1.965826
0.98324,0.673184,1.965063
0.98743,0.673184,1.964296
0.99162,0.673184,1.963524
0.99581,0.673184,1.962748
1.0,0.673184,1.961968
0.25,0.677374,1.791116
0.25419,0.677374,1.796942
0.25838,0.677374,1.802637
0.26257,0.677374,1.808205
0.26676,0.677374,1.813648
0.27095,0.677374,1.818969
0.27514,0.677374,1.824169
0.27933,0.677374,1.829252
0.28352,0.677374,1.834219
0.287709,0.677374,1.839073
0.291899,0.677374,1.843817
0.296089,0.677374,1.848452
0.300279,0.677374,1.852981
0.304469,0.677374,1.857405
0.308659,0.677374,1.861727
0.312849,0.677374,1.865949
0.317039,0.677374,1.870072
0.321229,0.677374,1.874099
0.325419,0.677374,1.878032
0.329609,0.677374,1.881871
0.333799,0.677374,1.88562
0.337989,0.677374,1.88928
0.342179,0.677374,1.892853
0.346369,0.677374,1.896339
0.350559,0.677374,1.899742
0.354749,0.677374,1.903062
0.358939,0.677374,1.906301
0.363128,0.677374,1.909461
0.367318,0.677374,1.912544
0.371508,0.677374,1.91555
0.375698,0.677374,1.918481
0.379888,0.677374,1.921338
0.384078,0.677374,1.924124
0.388268,0.677374,1.926839
0.392458,0.677374,1.929484
0.396648,0.677374,1.932062
0.400838,0.677374,1.934573
0.405028,0.677374,1.937018
0.409218,0.677374,1.9394
0.413408,0.677374,1.941718
0.417598,0.677374,1.943974
0.421788,0.677374,1.94617
0.425978,0.677374,1.948306
0.430168,0.677374,1.950384
0.434358,0.677374,1.952405
0.438547,0.677374,1.954369
0.442737,0.677374,1.956278
0.446927,0.677374,1.958133
0.451117,0.677374,1.959935
0.455307,0.677374,1.961684
0.459497,0.677374,1.963383
0.463687,0.677374,1.965031
0.467877,0.677374,1.96663
0.472067,0.677374,1.968181
0.476257,0.677374,1.969684
0.480447,0.677374,1.97114
0.484637,0.677374,1.972551
0.488827,0.677374,1.973917
0.493017,0.677374,1.975239
0.497207,0.677374,1.976518
0.501397,0.677374,1.977754
0.505587,0.677374,1.978948
0.509777,0.677374,1.980102
0.513966,0.677374,1.981216
0.518156,0.677374,1.98229
0.522346,0.677374,1.983325
0.526536,0.677374,1.984323
0.530726,0.677374,1.985283
0.534916,0.677374,1.986207
0.539106,0.677374,1.987095
0.543296,0.677374,1.987947
0.547486,0.677374,1.988765
0.551676,0.677374,1.989549
0.555866,0.677374,1.9903
0.560056,0.677374,1.991018
0.564246,0.677374,1.991704
0.568436,0.677374,1.992358
0.572626,0.677374,1.992982
0.576816,0.677374,1.993575
0.581006,0.677374,1.994138
0.585196,0.677374,1.994672
0.589385,0.677374,1.995177
0.593575,0.677374,1.995654
0.597765,0.677374,1.996104
0.601955,0.677374,1.996526
0.606145,0.677374,1.996921
0.610335,0.677374,1.99729
0.614525,0.677374,1.997634
0.618715,0.677374,1.997952
0.622905,0.677374,1.998245
0.627095,0.677374,1.998515
0.631285,0.677374,1.99876
0.635475,0.677374,1.998982
0.639665,0.677374,1.99918
0.643855,0.677374,1.999356
0.648045,0.677374,1.99951
0.652235,0.677374,1.999643
0.656425,0.677374,1.999753
0.660615,0.677374,1.999843
0.664804,0.677374,1.999912
0.668994,0.677374,1.999961
0.673184,0.677374,1.99999
0.677374,0.677374,2.0
0.681564,0.677374,1.99999
0.685754,0.677374,1.999962
0.689944,0.677374,1.999915
0.694134,0.677374,1.999851
0.698324,0.677374,1.999768
0.702514,0.677374,1.999668
0.706704,0.677374,1.999551
0.710894,0.677374,1.999417
0.715084,0.677374,1.999267
0.719274,0.677374,1.9991
0.723464,0.677374,1.998918
0.727654,0.677374,1.99872
0.731844,0.677374,1.998506
0.736034,0.677374,1.998278
0.740223,0.677374,1.998035
0.744413,0.677374,1.997777
0.748603,0.677374,1.997505
0.752793,0.677374,1.99722
0.756983,0.677374,1.99692
0.761173,0.677374,1.996608
0.765363,0.677374,1.996282
0.769553,0.677374,1.995943
0.773743,0.677374,1.995591
0.777933,0.677374,1.995227
0.782123,0.677374,1.994851
0.786313,0.677374,1.994463
0.790503,0.677374,1.994063
0.794693,0.677374,1.993652
0.798883,0.677374,1.993229
0.803073,0.677374,1.992795
0.807263,0.677374,1.992351
0.811453,0.677374,1.991895
0.815642,0.677374,1.99143
0.819832,0.677374,1.990953
0.824022,0.677374,1.990467
0.828212,0.677374,1.989971
0.832402,0.677374,1.989465
0.836592,0.677374,1.98895
0.840782,0.677374,1.988426
0.844972,0.677374,1.987892
0.849162,0.677374,1.987349
0.853352,0.677374,1.986798
0.857542,0.677374,1.986238
0.861732,0.677374,1.985669
0.865922,0.677374,1.985092
0.870112,0.677374,1.984508
0.874302,0.677374,1.983915
0.878492,0.677374,1.983314
0.882682,0.677374,1.982706
0.886872,0.677374,1.98209
0.891061,0.677374,1.981467
0.895251,0.677374,1.980836
0.899441,0.677374,1.980199
0.903631,0.677374,1.979554
0.907821,0.677374,1.978903
0.912011,0.677374,1.978245
0.916201,0.677374,1.977581
0.920391,0.677374,1.976911
0.924581,0.677374,1.976234
0.928771,0.677374,1.975551
0.932961,0.677374,1.974862
0.937151,0.677374,1.974167
0.941341,0.677374,1.973466
0.945531,0.677374,1.97276
0.949721,0.677374,1.972048
0.953911,0.677374,1.971331
0.958101,0.677374,1.970609
0.962291,0.677374,1.969881
0.96648,0.677374,1.969148
0.97067,0.677374,1.968411
0.97486,0.677374,1.967668
0.97905,0.677374,1.966921
0.98324,0.677374,1.96617
0.98743,0.677374,1.965413
0.99162,0.677374,1.964653
0.99581,0.677374,1.963887
1.0,0.677374,1.963118
0.25,0.681564,1.788946
0.25419,0.681564,1.794785
0.25838,0.681564,1.800493
0.26257,0.681564,1.806075
0.26676,0.681564,1.811533
0.27095,0.681564,1.816868
0.27514,0.681564,1.822084
0.27933,0.681564,1.827183
0.28352,0.681564,1.832166
0.287709,0.681564,1.837038
0.291899,0.681564,1.841799
0.296089,0.681564,1.846452
0.300279,0.681564,1.850998
0.304469,0.681564,1.855441
0.308659,0.681564,1.859782
0.312849,0.681564,1.864023
0.317039,0.681564,1.868166
0.321229,0.681564,1.872213
0.325419,0.681564,1.876166
0.329609,0.681564,1.880026
0.333799,0.681564,1.883796
0.337989,0.681564,1.887476
0.342179,0.681564,1.89107
0.346369,0.681564,1.894578
0.350559,0.681564,1.898002
0.354749,0.681564,1.901344
0.358939,0.681564,1.904605
0.363128,0.681564,1.907788
0.367318,0.681564,1.910892
0.371508,0.681564,1.91392
0.375698,0.681564,1.916874
0.379888,0.681564,1.919754
0.384078,0.681564,1.922563
0.388268,0.681564,1.925301
0.392458,0.681564,1.927969
0.396648,0.681564,1.93057
0.400838,0.681564,1.933104
0.405028,0.681564,1.935573
0.409218,0.681564,1.937978
0.413408,0.681564,1.940319
0.417598,0.681564,1.942599
0.421788,0.681564,1.944818
0.425978,0.681564,1.946978
0.430168,0.681564,1.949079
0.434358,0.681564,1.951123
0.438547,0.681564,1.953111
0.442737,0.681564,1.955044
0.446927,0.681564,1.956923
0.451117,0.681564,1.958748
0.455307,0.681564,1.960521
0.459497,0.681564,1.962243
0.463687,0.681564,1.963915
0.467877,0.681564,1.965538
0.472067,0.681564,1.967112
0.476257,0.681564,1.968638
0.480447,0.681564,1.970118
0.484637,0.681564,1.971553
0.488827,0.681564,1.972942
0.493017,0.681564,1.974287
0.497207,0.681564,1.975589
0.501397,0.681564,1.976849
0.505587,0.681564,1.978066
0.509777,0.681564,1.979243
0.513966,0.681564,1.98038
0.518156,0.681564,1.981477
0.522346,0.681564,1.982535
0.526536,0.681564,1.983556
0.530726,0.681564,1.984539
0.534916,0.681564,1.985485
0.539106,0.681564,1.986395
0.543296,0.681564,1.98727
0.547486,0.681564,1.988111
0.551676,0.681564,1.988917
0.555866,0.681564,1.98969
0.560056,0.681564,1.990431
0.564246,0.681564,1.991138
0.568436,0.681564,1.991815
0.572626,0.681564,1.99246
0.576816,0.681564,1.993075
0.581006,0.681564,1.99366
0.585196,0.681564,1.994215
0.589385,0.681564,1.994742
0.593575,0.681564,1.99524
0.597765,0.681564,1.995711
0.601955,0.681564,1.996154
0.606145,0.681564,1.996571
0.610335,0.681564,1.996961
0.614525,0.681564,1.997325
0.618715,0.681564,1.997664
0.622905,0.681564,1.997978
0.627095,0.681564,1.998268
0.631285,0.681564,1.998533
0.635475,0.681564,1.998775
0.639665,0.681564,1.998994
0.643855,0.681564,1.999191
0.648045,0.681564,1.999364
0.652235,0.681564,1.999516
0.656425,0.681564,1.999647
0.660615,0.681564,1.999756
0.664804,0.681564,1.999845
0.668994,0.681564,1.999913
0.673184,0.681564,1.999962
0.677374,0.681564,1.99999
0.681564,0.681564,2.0
0.685754,0.681564,1.999991
0.689944,0.681564,1.999963
0.694134,0.681564,1.999917
0.698324,0.681564,1.999852
0.702514,0.681564,1.999771
0.706704,0.681564,1.999672
0.710894,0.681564,1.999556
0.715084,0.681564,1.999424
0.719274,0.681564,1.999275
0.723464,0.681564,1.999111
0.727654,0.681564,1.99893
0.731844,0.681564,1.998735
0.736034,0.681564,1.998524
0.740223,0.681564,1.998298
0.744413,0.681564,1.998058
0.748603,0.681564,1.997803
0.752793,0.681564,1.997534
0.756983,0.681564,1.997252
0.761173,0.681564,1.996956
0.765363,0.681564,1.996647
0.769553,0.681564,1.996324
0.773743,0.681564,1.995989
0.777933,0.681564,1.995642
0.782123,0.681564,1.995282
0.786313,0.681564,1.99491
0.790503,0.681564,1.994526
0.794693,0.681564,1.99413
0.798883,0.681564,1.993723
0.803073,0.681564,1.993305
0.807263,0.681564,1.992876
0.811453,0.681564,1.992436
0.815642,0.681564,1.991986
0.819832,0.681564,1.991525
0.824022,0.681564,1.991054
0.828212,0.681564,1.990573
0.832402,0.681564,1.990082
0.836592,0.681564,1.989581
0.840782,0.681564,1.989071
0.844972,0.681564,1.988552
0.849162,0.681564,1.988024
0.853352,0.681564,1.987487
0.857542,0.681564,1.986941
0.861732,0.681564,1.986387
0.865922,0.681564,1.985824
0.870112,0.681564,1.985253
0.874302,0.681564,1.984674
0.878492,0.681564,1.984087
0.882682,0.681564,1.983492
0.886872,0.681564,1.98289
0.891061,0.681564,1.98228
0.895251,0.681564,1.981663
0.899441,0.681564,1.981039
0.903631,0.681564,1.980407
0.907821,0.681564,1.979769
0.912011,0.681564,1.979124
0.916201,0.681564,1.978473
0.920391,0.681564,1.977815
0.924581,0.681564,1.97715
0.928771,0.681564,1.97648
0.932961,0.681564,1.975803
0.937151,0.681564,1.975121
0.941341,0.681564,1.974432
0.945531,0.681564,1.973738
0.949721,0.681564,1.973038
0.953911,0.681564,1.972333
0.958101,0.681564,1.971623
0.962291,0.681564,1.970907
0.96648,0.681564,1.970186
0.97067,0.681564,1.96946
0.97486,0.681564,1.968729
0.97905,0.681564,1.967993
0.98324,0.681564,1.967253
0.98743,0.681564,1.966507
0.99162,0.681564,1.965758
0.99581,0.681564,1.965004
1.0,0.681564,1.964245
0.25,0.685754,1.786785
0.25419,0.685754,1.792636
0.25838,0.685754,1.798357
0.26257,0.685754,1.803953
0.26676,0.685754,1.809424
0.27095,0.685754,1.814774
0.27514,0.685754,1.820005
0.27933,0.685754,1.82512
0.28352,0.685754,1.83012
0.287709,0.685754,1.835008
0.291899,0.685754,1.839786
0.296089,0.685754,1.844456
0.300279,0.685754,1.84902
0.304469,0.685754,1.853481
0.308659,0.685754,1.857841
0.312849,0.685754,1.862101
0.317039,0.685754,1.866263
0.321229,0.685754,1.870329
0.325419,0.685754,1.874302
0.329609,0.685754,1.878182
0.333799,0.685754,1.881972
0.337989,0.685754,1.885673
0.342179,0.685754,1.889288
0.346369,0.685754,1.892817
0.350559,0.685754,1.896262
0.354749,0.685754,1.899625
0.358939,0.685754,1.902908
0.363128,0.685754,1.906112
0.367318,0.685754,1.909239
0.371508,0.685754,1.912289
0.375698,0.685754,1.915265
0.379888,0.685754,1.918168
0.384078,0.685754,1.920999
0.388268,0.685754,1.923759
0.392458,0.685754,1.926451
0.396648,0.685754,1.929074
0.400838,0.685754,1.931631
0.405028,0.685754,1.934123
0.409218,0.685754,1.93655
0.413408,0.685754,1.938915
0.417598,0.685754,1.941218
0.421788,0.685754,1.94346
0.425978,0.685754,1.945643
0.430168,0.685754,1.947768
0.434358,0.685754,1.949835
0.438547,0.685754,1.951847
0.442737,0.685754,1.953803
0.446927,0.685754,1.955704
0.451117,0.685754,1.957553
0.455307,0.685754,1.95935
0.459497,0.685754,1.961095
0.463687,0.685754,1.96279
0.467877,0.685754,1.964436
0.472067,0.685754,1.966033
0.476257,0.685754,1.967583
0.480447,0.685754,1.969086
0.484637,0.685754,1.970544
0.488827,0.685754,1.971956
0.493017,0.685754,1.973325
0.497207,0.685754,1.974649
0.501397,0.685754,1.975932
0.505587,0.685754,1.977172
0.509777,0.685754,1.978372
0.513966,0.685754,1.979532
0.518156,0.685754,1.980651
0.522346,0.685754,1.981732
0.526536,0.685754,1.982775
0.530726,0.685754,1.983781
0.534916,0.685754,1.98475
0.539106,0.685754,1.985683
0.543296,0.685754,1.98658
0.547486,0.685754,1.987443
0.551676,0.685754,1.988271
0.555866,0.685754,1.989066
0.560056,0.685754,1.989828
0.564246,0.685754,1.990558
0.568436,0.685754,1.991256
0.572626,0.685754,1.991923
0.576816,0.685754,1.99256
0.581006,0.685754,1.993166
0.585196,0.685754,1.993743
0.589385,0.685754,1.994291
0.593575,0.685754,1.994811
0.597765,0.685754,1.995302
0.601955,0.685754,1.995767
0.606145,0.685754,1.996204
0.610335,0.685754,1.996615
0.614525,0.685754,1.997
0.618715,0.685754,1.997359
0.622905,0.685754,1.997694
0.627095,0.685754,1.998004
0.631285,0.685754,1.99829
0.635475,0.685754,1.998552
0.639665,0.685754,1.998791
0.643855,0.685754,1.999007
0.648045,0.685754,1.999201
0.652235,0.685754,1.999372
0.656425,0.685754,1.999522
0.660615,0.685754,1.999651
0.664804,0.685754,1.999759
0.668994,0.685754,1.999847
0.673184,0.685754,1.999914
0.677374,0.685754,1.999962
0.681564,0.685754,1.999991
0.685754,0.685754,2.0
0.689944,0.685754,1.999991
0.694134,0.685754,1.999963
0.698324,0.685754,1.999918
0.702514,0.685754,1.999854
0.706704,0.685754,1.999774
0.710894,0.685754,1.999676
0.715084,0.685754,1.999562
0.719274,0.685754,1.999431
0.723464,0.685754,1.999284
0.727654,0.685754,1.999121
0.731844,0.685754,1.998943
0.736034,0.685754,1.99875
0.740223,0.685754,1.998541
0.744413,0.685754,1.998318
0.748603,0.685754,1.99808
0.752793,0.685754,1.997829
0.756983,0.685754,1.997563
0.761173,0.685754,1.997284
0.765363,0.685754,1.996991
0.769553,0.685754,1.996685
0.773743,0.685754,1.996367
0.777933,0.685754,1.996035
0.782123,0.685754,1.995691
0.786313,0.685754,1.995335
0.790503,0.685754,1.994967
0.794693,0.685754,1.994588
0.798883,0.685754,1.994196
0.803073,0.685754,1.993794
0.807263,0.685754,1.99338
0.811453,0.685754,1.992956
0.815642,0.685754,1.99252
0.819832,0.685754,1.992075
0.824022,0.685754,1.991619
0.828212,0.685754,1.991152
0.832402,0.685754,1.990676
0.836592,0.685754,1.990191
0.840782,0.685754,1.989695
0.844972,0.685754,1.989191
0.849162,0.685754,1.988677
0.853352,0.685754,1.988154
0.857542,0.685754,1.987622
0.861732,0.685754,1.987082
0.865922,0.685754,1.986533
0.870112,0.685754,1.985976
0.874302,0.685754,1.985411
0.878492,0.685754,1.984837
0.882682,0.685754,1.984256
0.886872,0.685754,1.983667
0.891061,0.685754,1.983071
0.895251,0.685754,1.982467
0.899441,0.685754,1.981856
0.903631,0.685754,1.981238
0.907821,0.685754,1.980612
0.912011,0.685754,1.97998
0.916201,0.685754,1.979342
0.920391,0.685754,1.978696
0.924581,0.685754,1.978045
0.928771,0.685754,1.977387
0.932961,0.685754,1.976722
0.937151,0.685754,1.976052
0.941341,0.685754,1.975376
0.945531,0.685754,1.974694
0.949721,0.685754,1.974006
0.953911,0.685754,1.973313
0.958101,0.685754,1.972614
0.962291,0.685754,1.97191
0.96648,0.685754,1.9712
0.97067,0.685754,1.970486
0.97486,0.685754,1.969766
0.97905,0.685754,1.969042
